id,appraised_value,sq_ft,acreage,latitude,longitude,zip_code,flood_risk,,,,
14464,$ 358257,2276,0.04,29.73794,-95.44454,77027,1,,,$,358257
14465,$ 356010,2276,0.04,29.73794,-95.44472,77027,1,,,$,356010
14466,$ 376047,2408,0.0534,29.73784,-95.44454,77027,1,,,$,376047
14467,$ 358039,2276,0.0401,29.73785,-95.44471,77027,1,,,$,358039
14468,$ 365254,2276,0.0452,29.73773,-95.44453,77027,1,,,$,365254
14469,$ 356326,2276,0.0401,29.73777,-95.44471,77027,1,,,$,356326
14470,$ 362326,2600,0.0393,29.73761,-95.44453,77027,1,,,$,362326
14471,$ 388409,2484,0.0545,29.73761,-95.44453,77027,1,,,$,388409
14472,$ 390693,2408,0.0607,29.73759,-95.44468,77027,1,,,$,390693
14474,$ 403681,2242,0.0606,29.73759,-95.44468,77027,1,,,$,403681
14475,$ 403118,2524,0.0522,29.73738,-95.44469,77027,1,,,$,403118
14476,$ 422398,2637,0.0596,29.73726,-95.44451,77027,1,,,$,422398
14477,$ 396106,2515,0.0433,29.73738,-95.44468,77027,1,,,$,396106
14478,$ 387267,2258,0.0521,29.73729,-95.44469,77027,1,,,$,387267
14479,$ 416038,2604,0.0573,29.73672,-95.44456,77027,1,,,$,416038
14480,$ 409150,2658,0.0525,29.73718,-95.44466,77027,1,,,$,409150
14482,$ 416374,2564,0.0572,29.73666,-95.44455,77027,1,,,$,416374
14483,$ 406668,2572,0.0513,29.73655,-95.44454,77027,1,,,$,406668
14484,$ 402212,2599,0.0424,29.73649,-95.44453,77027,1,,,$,402212
14485,$ 406262,2155,0.0645,29.73638,-95.44453,77027,1,,,$,406262
14486,$ 387847,2242,0.0528,29.73644,-95.44452,77027,1,,,$,387847
14487,$ 420692,2478,0.0621,29.73625,-95.44452,77027,1,,,$,420692
14488,$ 393284,2385,0.0483,29.73632,-95.44452,77027,1,,,$,393284
14489,$ 386776,2190,0.0537,29.73613,-95.44452,77027,1,,,$,386776
14490,$ 379985,2186,0.0435,29.73619,-95.44452,77027,1,,,$,379985
14491,$ 375631,2179,0.0402,29.7364,-95.44446,77027,1,,,$,375631
14492,$ 378447,2164,0.0435,29.7364,-95.44465,77027,1,,,$,378447
14493,$ 421952,2686,0.0579,29.7363,-95.44445,77027,1,,,$,421952
14494,$ 382084,2210,0.0435,29.73631,-95.44464,77027,1,,,$,382084
14495,$ 436742,2294,0.0741,29.73618,-95.44443,77027,1,,,$,436742
14496,$ 375776,2089,0.0435,29.73622,-95.44463,77027,1,,,$,375776
14497,$ 405873,2639,0.0516,29.73613,-95.44463,77027,1,,,$,405873
14498,$ 440047,2819,0.0657,29.73607,-95.44439,77027,1,,,$,440047
14536,$ 442645,2289,0.0419,29.74618,-95.41136,77019,1,,,$,442645
14537,$ 444566,2289,0.0423,29.74625,-95.41136,77019,1,,,$,444566
14538,$ 396000,2289,0.0423,29.74631,-95.41136,77019,1,,,$,396000
14539,$ 401500,2193,0.0405,29.74638,-95.41135,77019,1,,,$,401500
14607,$ 448000,2016,0.0602,29.73658,-95.42029,77098,1,,,$,448000
14610,$ 439936,1727,0.0584,29.73683,-95.42029,77098,1,,,$,439936
14742,$ 376929,2524,0.0233,29.76016,-95.38831,77019,3,,,$,376929
14743,$ 383661,2524,0.0234,29.76015,-95.38841,77019,3,,,$,383661
14744,$ 374269,2524,0.0234,29.76015,-95.3885,77019,3,,,$,374269
14745,$ 386546,2524,0.0234,29.76015,-95.38859,77019,3,,,$,386546
14746,$ 374900,2522,0.0234,29.76015,-95.38868,77019,3,,,$,374900
14765,$ 437310,2808,0.0427,29.70492,-95.39224,77030,3,,,$,437310
14766,$ 438808,2778,0.043,29.70498,-95.39242,77030,3,,,$,438808
14767,$ 438800,2778,0.043,29.70501,-95.39251,77030,3,,,$,438800
14768,$ 398920,2582,0.0442,29.7051,-95.39279,77030,3,,,$,398920
14769,$ 433067,2808,0.0399,29.70546,-95.39259,77030,3,,,$,433067
14772,$ 434253,2778,0.043,29.70504,-95.3926,77030,3,,,$,434253
14775,$ 438800,2828,0.0427,29.70549,-95.39268,77030,3,,,$,438800
14776,$ 438808,2778,0.043,29.70495,-95.39233,77030,3,,,$,438808
14777,$ 407275,2265,0.042,29.70532,-95.3927,77030,3,,,$,407275
14778,$ 418038,2448,0.0385,29.70531,-95.39264,77030,3,,,$,418038
14779,$ 392639,2128,0.0417,29.70527,-95.39253,77030,3,,,$,392639
14780,$ 440000,2529,0.0547,29.70565,-95.39225,77030,3,,,$,440000
14785,$ 407257,2307,0.0413,29.70535,-95.39215,77030,3,,,$,407257
14786,$ 448588,2310,0.068,29.70533,-95.39204,77030,3,,,$,448588
14787,$ 402913,2211,0.0417,29.70534,-95.39221,77030,3,,,$,402913
14788,$ 430423,2778,0.0431,29.70518,-95.39217,77030,3,,,$,430423
14790,$ 347011,2162,0.0413,29.70521,-95.39232,77030,3,,,$,347011
14831,$ 430000,2574,0.0637,29.68788,-95.43277,77025,2,,,$,430000
14893,$ 385000,2479,0.043,29.72986,-95.38714,77002,1,,,$,385000
14894,$ 450000,2507,0.043,29.7298,-95.38718,77002,1,,,$,450000
14895,$ 398145,2501,0.043,29.72975,-95.38723,77002,1,,,$,398145
14896,$ 395000,2463,0.043,29.72969,-95.38727,77002,1,,,$,395000
14906,$ 385000,1991,0.044,29.74893,-95.41016,77019,1,,,$,385000
14907,$ 341835,1724,0.039,29.74892,-95.41006,77019,1,,,$,341835
14908,$ 362653,1696,0.0477,29.74893,-95.40996,77019,1,,,$,362653
14909,$ 368822,1857,0.0402,29.74879,-95.40997,77019,1,,,$,368822
14910,$ 348802,1833,0.0287,29.74879,-95.41013,77019,1,,,$,348802
14911,$ 384574,1991,0.0407,29.74867,-95.40996,77019,1,,,$,384574
14912,$ 344415,1728,0.0356,29.74867,-95.40996,77019,1,,,$,344415
14913,$ 320349,1761,0.0438,29.74867,-95.40996,77019,1,,,$,320349
14914,$ 366224,2204,0.0258,29.756,-95.40263,77019,1,,,$,366224
14915,$ 346221,2074,0.0231,29.756,-95.40248,77019,1,,,$,346221
14916,$ 313824,2263,0.0258,29.75587,-95.40262,77019,1,,,$,313824
14917,$ 334349,1920,0.0265,29.75586,-95.4027,77019,1,,,$,334349
14918,$ 346371,2074,0.0232,29.75587,-95.40248,77019,1,,,$,346371
14919,$ 366074,2204,0.0258,29.75587,-95.40255,77019,1,,,$,366074
14920,$ 342140,1922,0.0265,29.756,-95.4027,77019,1,,,$,342140
14921,$ 366149,2204,0.0258,29.756,-95.40255,77019,1,,,$,366149
14922,$ 361216,2040,0.0275,29.75619,-95.4027,77019,1,,,$,361216
14923,$ 363750,2126,0.0251,29.75618,-95.40301,77019,1,,,$,363750
14924,$ 349513,2350,0.0263,29.75599,-95.40303,77019,1,,,$,349513
14925,$ 404891,2002,0.0423,29.75564,-95.40356,77019,1,,,$,404891
14926,$ 381563,2220,0.0283,29.75564,-95.40322,77019,1,,,$,381563
14927,$ 388747,2220,0.0302,29.75564,-95.40307,77019,1,,,$,388747
14928,$ 354618,1904,0.0302,29.75564,-95.40299,77019,1,,,$,354618
14929,$ 359422,2157,0.0281,29.75565,-95.40277,77019,1,,,$,359422
14930,$ 370591,2040,0.0304,29.75565,-95.40269,77019,1,,,$,370591
14931,$ 307321,2220,0.0275,29.75565,-95.40254,77019,1,,,$,307321
14932,$ 297500,2157,0.0282,29.75564,-95.40292,77019,1,,,$,297500
14933,$ 357116,1998,0.0283,29.75564,-95.4033,77019,1,,,$,357116
14934,$ 380347,2220,0.0277,29.75565,-95.40261,77019,1,,,$,380347
14935,$ 363391,2040,0.0282,29.75564,-95.40315,77019,1,,,$,363391
14936,$ 361913,2371,0.0327,29.75586,-95.40311,77019,1,,,$,361913
14937,$ 387545,2446,0.0263,29.75586,-95.40303,77019,1,,,$,387545
14938,$ 348600,2000,0.0301,29.75565,-95.40284,77019,1,,,$,348600
14939,$ 347751,1658,0.0329,29.75599,-95.40311,77019,1,,,$,347751
14940,$ 352384,2040,0.0244,29.75565,-95.40247,77019,1,,,$,352384
14941,$ 329000,2251,0.0252,29.75621,-95.40286,77019,1,,,$,329000
14942,$ 379611,2126,0.0279,29.75619,-95.40277,77019,1,,,$,379611
14943,$ 307000,2182,0.0258,29.75621,-95.40263,77019,1,,,$,307000
14944,$ 370797,2182,0.0258,29.75621,-95.40255,77019,1,,,$,370797
14945,$ 343700,2040,0.0222,29.75621,-95.40248,77019,1,,,$,343700
14946,$ 377200,2251,0.0248,29.75619,-95.40293,77019,1,,,$,377200
14948,$ 358766,2002,0.0282,29.75564,-95.40351,77019,1,,,$,358766
14949,$ 364635,1668,0.0491,29.75057,-95.39619,77006,1,,,$,364635
14950,$ 320000,1674,0.0378,29.75057,-95.39619,77006,1,,,$,320000
14951,$ 354000,2046,0.037,29.75057,-95.39619,77006,1,,,$,354000
14952,$ 361782,2044,0.037,29.75048,-95.39601,77006,1,,,$,361782
14953,$ 328308,1674,0.0378,29.75048,-95.39601,77006,1,,,$,328308
14954,$ 372484,1668,0.0491,29.75048,-95.39601,77006,1,,,$,372484
14955,$ 357458,2022,0.0475,29.75567,-95.38988,77019,1,,,$,357458
14956,$ 392229,1990,0.0761,29.75567,-95.39004,77019,1,,,$,392229
14958,$ 361050,2064,0.0417,29.75582,-95.38998,77019,1,,,$,361050
14959,$ 396204,2000,0.061,29.75581,-95.38986,77019,1,,,$,396204
14974,$ 443253,2820,0.051,29.68544,-95.42814,77025,3,,,$,443253
14982,$ 449637,2850,0.0517,29.68618,-95.4275,77025,3,,,$,449637
14983,$ 445880,2712,0.0502,29.6856,-95.4275,77025,2,,,$,445880
14984,$ 420400,2845,0.0488,29.68543,-95.42782,77025,3,,,$,420400
14991,$ 443583,2786,0.0551,29.68577,-95.42774,77025,2,,,$,443583
14993,$ 432506,2832,0.0458,29.68578,-95.42868,77025,2,,,$,432506
14994,$ 428204,2752,0.0476,29.68578,-95.42855,77025,2,,,$,428204
14995,$ 382188,2413,0.0346,29.68578,-95.4283,77025,2,,,$,382188
14999,$ 432549,2719,0.0464,29.68565,-95.42829,77025,2,,,$,432549
15000,$ 427510,2780,0.048,29.68564,-95.42802,77025,2,,,$,427510
15002,$ 370415,2496,0.0361,29.68578,-95.42803,77025,2,,,$,370415
15004,$ 370150,2413,0.0347,29.68565,-95.4284,77025,2,,,$,370150
15005,$ 437986,2800,0.0492,29.68578,-95.42882,77025,2,,,$,437986
15006,$ 424154,2635,0.0486,29.68565,-95.42882,77025,2,,,$,424154
15007,$ 434078,2715,0.0452,29.68565,-95.42869,77025,2,,,$,434078
15008,$ 424394,2829,0.0461,29.68578,-95.42842,77025,2,,,$,424394
15016,$ 440915,2941,0.0505,29.68599,-95.42793,77025,2,,,$,440915
15017,$ 438200,2763,0.0465,29.68614,-95.42779,77025,3,,,$,438200
15018,$ 445330,2642,0.0537,29.68599,-95.42887,77025,2,,,$,445330
15019,$ 447006,2878,0.0447,29.68599,-95.42873,77025,2,,,$,447006
15020,$ 431943,2784,0.0491,29.68599,-95.42859,77025,2,,,$,431943
15021,$ 447608,2878,0.0467,29.68599,-95.42818,77025,2,,,$,447608
15022,$ 415221,2413,0.0466,29.68613,-95.4286,77025,2,,,$,415221
15023,$ 438936,2763,0.0474,29.68613,-95.42807,77025,2,,,$,438936
15024,$ 386599,2413,0.0471,29.68613,-95.42833,77025,2,,,$,386599
15029,$ 374651,2337,0.0354,29.75162,-95.37979,77006,1,,,$,374651
15030,$ 376824,2337,0.036,29.75162,-95.37979,77006,1,,,$,376824
15031,$ 407869,2337,0.0354,29.75169,-95.37996,77006,1,,,$,407869
15032,$ 409178,2337,0.0354,29.75162,-95.37996,77006,1,,,$,409178
15033,$ 405752,2337,0.0372,29.75154,-95.37996,77006,1,,,$,405752
15034,$ 314387,1908,0.0339,29.75184,-95.38171,77006,1,,,$,314387
15035,$ 307304,2073,0.0419,29.75193,-95.38171,77006,1,,,$,307304
15036,$ 356381,2047,0.0419,29.75193,-95.38156,77006,1,,,$,356381
15037,$ 276874,1908,0.0339,29.75184,-95.38156,77006,1,,,$,276874
15038,$ 333836,2414,0.0361,29.75175,-95.38155,77006,1,,,$,333836
15039,$ 269892,1240,0.0414,29.75255,-95.38381,77019,1,,,$,269892
15040,$ 252424,1240,0.0325,29.75246,-95.38381,77019,1,,,$,252424
15041,$ 255000,1240,0.0346,29.75238,-95.38381,77019,1,,,$,255000
15042,$ 260499,1240,0.0348,29.75229,-95.38381,77019,1,,,$,260499
15043,$ 252424,1240,0.0325,29.75221,-95.38381,77019,1,,,$,252424
15044,$ 278000,1240,0.0414,29.75212,-95.38381,77019,1,,,$,278000
15045,$ 276643,1240,0.0434,29.75212,-95.38365,77019,1,,,$,276643
15046,$ 252149,1240,0.0362,29.75211,-95.38366,77019,1,,,$,252149
15047,$ 244925,1240,0.0322,29.75211,-95.38373,77019,1,,,$,244925
15048,$ 267123,1510,0.0321,29.7524,-95.38351,77019,1,,,$,267123
15049,$ 281123,1510,0.0362,29.75246,-95.38349,77019,1,,,$,281123
15050,$ 302163,1510,0.0422,29.75257,-95.38349,77019,1,,,$,302163
15051,$ 277964,1510,0.0422,29.75257,-95.38334,77019,1,,,$,277964
15052,$ 257555,1510,0.0362,29.75246,-95.38334,77019,1,,,$,257555
15053,$ 267123,1510,0.0321,29.7524,-95.38332,77019,1,,,$,267123
15074,$ 396066,2192,0.0263,29.70465,-95.42395,77025,3,,,$,396066
15075,$ 394865,2192,0.0261,29.70466,-95.42375,77025,3,,,$,394865
15076,$ 404580,2192,0.0281,29.70466,-95.42364,77025,3,,,$,404580
15077,$ 395424,2192,0.0264,29.70465,-95.42385,77025,3,,,$,395424
15078,$ 432849,2093,0.0279,29.70466,-95.42354,77025,3,,,$,432849
15079,$ 379000,2093,0.0264,29.70466,-95.42343,77025,3,,,$,379000
15080,$ 411891,2257,0.0266,29.70466,-95.42323,77025,3,,,$,411891
15081,$ 409391,2257,0.0261,29.70466,-95.42333,77025,3,,,$,409391
15086,$ 446088,2688,0.0298,29.70454,-95.42423,77025,3,,,$,446088
15090,$ 367728,2028,0.0333,29.73799,-95.40729,77098,1,,,$,367728
15091,$ 414219,2194,0.0326,29.73791,-95.40728,77098,1,,,$,414219
15093,$ 407869,2337,0.0354,29.75179,-95.37979,77006,1,,,$,407869
15094,$ 407869,2337,0.0354,29.75187,-95.37979,77006,1,,,$,407869
15095,$ 416176,2337,0.044,29.75195,-95.37977,77006,1,,,$,416176
15096,$ 399014,2337,0.0436,29.75195,-95.37994,77006,1,,,$,399014
15097,$ 374651,2337,0.0354,29.75186,-95.37996,77006,1,,,$,374651
15098,$ 407869,2337,0.0354,29.75179,-95.37996,77006,1,,,$,407869
15106,$ 329687,1756,0.048,29.75251,-95.38294,77019,1,,,$,329687
15107,$ 338737,1650,0.0403,29.75249,-95.38287,77019,1,,,$,338737
15108,$ 303600,1650,0.0402,29.75253,-95.38283,77019,1,,,$,303600
15109,$ 288000,1650,0.0407,29.75249,-95.38273,77019,1,,,$,288000
15110,$ 302500,1650,0.0404,29.75249,-95.38267,77019,1,,,$,302500
15111,$ 308000,1650,0.0404,29.75261,-95.38245,77019,1,,,$,308000
15112,$ 302500,1650,0.0404,29.75249,-95.38254,77019,1,,,$,302500
15113,$ 375937,1650,0.0509,29.75249,-95.38247,77019,1,,,$,375937
15114,$ 384434,1930,0.0468,29.75257,-95.38232,77019,1,,,$,384434
15115,$ 336000,1972,0.0331,29.7525,-95.38233,77019,1,,,$,336000
15116,$ 332393,1930,0.0331,29.75244,-95.38232,77019,1,,,$,332393
15117,$ 325000,1972,0.0409,29.75238,-95.38232,77019,1,,,$,325000
15118,$ 367886,1972,0.0409,29.75231,-95.38232,77019,1,,,$,367886
15119,$ 332393,1930,0.0331,29.75225,-95.38232,77019,1,,,$,332393
15120,$ 340686,1972,0.0331,29.75219,-95.38232,77019,1,,,$,340686
15121,$ 326989,1930,0.0469,29.75212,-95.38232,77019,1,,,$,326989
15122,$ 358066,2080,0.0375,29.75218,-95.38247,77019,1,,,$,358066
15123,$ 300000,1930,0.0321,29.75217,-95.38254,77019,1,,,$,300000
15124,$ 302242,2080,0.0321,29.75217,-95.3826,77019,1,,,$,302242
15125,$ 290000,1930,0.0321,29.75212,-95.38266,77019,1,,,$,290000
15126,$ 357826,2080,0.0375,29.75212,-95.38273,77019,1,,,$,357826
15127,$ 330101,1972,0.0462,29.75212,-95.38288,77019,1,,,$,330101
15128,$ 330553,1930,0.0326,29.75219,-95.38288,77019,1,,,$,330553
15129,$ 338846,1972,0.0326,29.75224,-95.38287,77019,1,,,$,338846
15130,$ 309574,1930,0.033,29.7523,-95.38287,77019,1,,,$,309574
15131,$ 353843,2008,0.0369,29.75236,-95.38288,77019,1,,,$,353843
15191,$ 370000,2348,0.0422,29.75806,-95.39893,77019,1,,,$,370000
15192,$ 390000,1872,0.0403,29.75806,-95.39881,77019,1,,,$,390000
15193,$ 319718,2314,0.0321,29.75806,-95.39871,77019,1,,,$,319718
15194,$ 393250,2344,0.0321,29.7582,-95.39871,77019,1,,,$,393250
15195,$ 356553,2326,0.0403,29.7582,-95.39881,77019,1,,,$,356553
15196,$ 377000,2344,0.0422,29.7582,-95.39893,77019,1,,,$,377000
15198,$ 372232,2093,0.035,29.74834,-95.39568,77006,1,,,$,372232
15199,$ 282132,1258,0.0433,29.75255,-95.38365,77019,1,,,$,282132
15200,$ 255000,1258,0.0355,29.75245,-95.38366,77019,1,,,$,255000
15201,$ 257523,1258,0.0321,29.75241,-95.38364,77019,1,,,$,257523
15202,$ 307778,1934,0.0419,29.75251,-95.37998,77019,1,,,$,307778
15203,$ 287578,1236,0.0339,29.75251,-95.37998,77019,1,,,$,287578
15204,$ 390764,2343,0.039,29.75251,-95.37998,77019,1,,,$,390764
15207,$ 431000,2667,0.0342,29.72675,-95.41751,77098,1,,,$,431000
15208,$ 441000,2667,0.0342,29.72675,-95.41751,77098,1,,,$,441000
15216,$ 448742,2478,0.0337,29.72656,-95.41718,77098,1,,,$,448742
15217,$ 419300,2310,0.0423,29.72657,-95.41728,77098,1,,,$,419300
15218,$ 439000,2371,0.0487,29.72657,-95.41744,77098,1,,,$,439000
15219,$ 425000,2390,0.0388,29.72657,-95.41744,77098,1,,,$,425000
15220,$ 425000,2457,0.0369,29.72657,-95.41759,77098,1,,,$,425000
15221,$ 419700,2390,0.0369,29.72657,-95.41759,77098,1,,,$,419700
15222,$ 415000,2457,0.0369,29.72657,-95.41759,77098,1,,,$,415000
15227,$ 441200,2381,0.0457,29.73151,-95.40372,77098,1,,,$,441200
15236,$ 429645,2364,0.0456,29.74661,-95.39464,77006,1,,,$,429645
15243,$ 408824,2148,0.0383,29.74678,-95.39404,77006,1,,,$,408824
15246,$ 422903,2836,0.0339,29.74683,-95.39422,77006,1,,,$,422903
15248,$ 428914,2366,0.0328,29.74698,-95.39438,77006,1,,,$,428914
15253,$ 396962,2256,0.0383,29.75513,-95.38589,77019,1,,,$,396962
15254,$ 400376,2256,0.0328,29.75504,-95.38589,77019,1,,,$,400376
15255,$ 417456,2256,0.0436,29.75495,-95.38589,77019,1,,,$,417456
15256,$ 423025,2306,0.0368,29.73638,-95.43398,77027,1,,,$,423025
15257,$ 410000,2395,0.0339,29.73638,-95.4339,77027,1,,,$,410000
15258,$ 431938,2395,0.0339,29.73638,-95.43382,77027,1,,,$,431938
15259,$ 406126,2395,0.0339,29.73638,-95.43375,77027,1,,,$,406126
15260,$ 442259,2266,0.0441,29.73637,-95.43366,77027,1,,,$,442259
15261,$ 440847,2232,0.0441,29.7362,-95.43366,77027,1,,,$,440847
15262,$ 412733,2395,0.0339,29.73621,-95.43375,77027,1,,,$,412733
15263,$ 428710,2395,0.0339,29.73621,-95.43382,77027,1,,,$,428710
15264,$ 431938,2395,0.0339,29.73621,-95.4339,77027,1,,,$,431938
15265,$ 425071,2208,0.0387,29.73621,-95.43398,77027,1,,,$,425071
15267,$ 425011,2152,0.0304,29.72623,-95.41627,77098,1,,,$,425011
15268,$ 446208,2152,0.0304,29.72623,-95.41627,77098,1,,,$,446208
15269,$ 415549,2152,0.0304,29.72623,-95.41627,77098,1,,,$,415549
15271,$ 440000,2152,0.0338,29.72623,-95.41627,77098,1,,,$,440000
15272,$ 448992,2152,0.0346,29.72623,-95.41627,77098,1,,,$,448992
15273,$ 418084,2152,0.0342,29.72623,-95.41627,77098,1,,,$,418084
15280,$ 448640,2455,0.0363,29.72623,-95.41627,77098,1,,,$,448640
15283,$ 446247,2455,0.0359,29.72623,-95.41627,77098,1,,,$,446247
15285,$ 379321,2208,0.041,29.75004,-95.37775,77002,1,,,$,379321
15287,$ 432288,2917,0.0434,29.74987,-95.37763,77002,1,,,$,432288
15288,$ 368613,2208,0.0379,29.74994,-95.37758,77002,1,,,$,368613
15301,$ 256611,1164,0.0354,29.75696,-95.37986,77019,1,,,$,256611
15302,$ 162982,1274,0.0354,29.75687,-95.37985,77019,1,,,$,162982
15303,$ 271599,1468,0.0459,29.75687,-95.37906,77019,1,,,$,271599
15304,$ 280000,1589,0.0455,29.7569307,-95.3802949,77019,1,,,$,280000
15305,$ 238541,1451,0.0463,29.7571549,-95.3789171,77019,1,,,$,238541
15306,$ 274889,1534,0.0355,29.7571549,-95.3788948,77019,1,,,$,274889
15307,$ 253081,1214,0.0354,29.7571549,-95.3788724,77019,1,,,$,253081
15308,$ 183956,1435,0.0655,29.75691,-95.38002,77019,1,,,$,183956
15314,$ 340000,1985,0.0449,29.75084,-95.38469,77006,1,,,$,340000
15315,$ 329434,1985,0.0334,29.75084,-95.38458,77006,1,,,$,329434
15316,$ 300000,1985,0.0337,29.75084,-95.38448,77006,1,,,$,300000
15325,$ 394560,2466,0.0399,29.75213,-95.38202,77019,1,,,$,394560
15326,$ 355811,2436,0.0326,29.75222,-95.38203,77019,1,,,$,355811
15327,$ 397928,2436,0.0333,29.7523,-95.38202,77019,1,,,$,397928
15328,$ 359827,2436,0.0333,29.75238,-95.38203,77019,1,,,$,359827
15329,$ 355811,2436,0.0326,29.75247,-95.38203,77019,1,,,$,355811
15330,$ 384552,2466,0.0397,29.75256,-95.38203,77019,1,,,$,384552
15331,$ 392975,2154,0.0419,29.75256,-95.38187,77019,1,,,$,392975
15332,$ 349433,1956,0.0339,29.75247,-95.38188,77019,1,,,$,349433
15333,$ 375991,2536,0.0353,29.75239,-95.38188,77019,1,,,$,375991
15334,$ 376457,2536,0.0355,29.75232,-95.38192,77019,1,,,$,376457
15335,$ 284476,1829,0.0339,29.75224,-95.38193,77019,1,,,$,284476
15336,$ 320318,1854,0.0419,29.75213,-95.38187,77019,1,,,$,320318
15337,$ 370000,2154,0.0419,29.75213,-95.38171,77019,1,,,$,370000
15338,$ 347932,1956,0.0339,29.75222,-95.38171,77019,1,,,$,347932
15339,$ 410459,2536,0.0355,29.75233,-95.38177,77019,1,,,$,410459
15340,$ 409979,2536,0.0353,29.75239,-95.38172,77019,1,,,$,409979
15341,$ 347932,1956,0.0339,29.75247,-95.38172,77019,1,,,$,347932
15342,$ 353890,2130,0.0419,29.75256,-95.38172,77019,1,,,$,353890
15343,$ 346000,1890,0.0419,29.75256,-95.38156,77019,1,,,$,346000
15344,$ 347932,1956,0.0339,29.75247,-95.38157,77019,1,,,$,347932
15345,$ 409979,2536,0.0353,29.75239,-95.38156,77019,1,,,$,409979
15346,$ 410459,2536,0.0355,29.7523,-95.38156,77019,1,,,$,410459
15347,$ 313467,1956,0.0339,29.75223,-95.38156,77019,1,,,$,313467
15348,$ 354509,2136,0.0419,29.75213,-95.38156,77019,1,,,$,354509
15349,$ 364488,2168,0.0399,29.75213,-95.38141,77019,1,,,$,364488
15350,$ 378326,2212,0.0326,29.75222,-95.3814,77019,1,,,$,378326
15351,$ 387883,2268,0.0333,29.7523,-95.3814,77019,1,,,$,387883
15352,$ 397928,2436,0.0333,29.75239,-95.3814,77019,1,,,$,397928
15353,$ 360319,2436,0.0326,29.75247,-95.3814,77019,1,,,$,360319
15354,$ 360104,2168,0.0397,29.75256,-95.38141,77019,1,,,$,360104
15355,$ 239965,1347,0.0569,29.75496,-95.38034,77019,1,,,$,239965
15356,$ 285650,1458,0.057,29.75496,-95.38026,77019,1,,,$,285650
15357,$ 274164,1503,0.057,29.75496,-95.38018,77019,1,,,$,274164
15358,$ 297700,1619,0.057,29.75496,-95.3801,77019,1,,,$,297700
15359,$ 179280,1503,0.057,29.75496,-95.38002,77019,1,,,$,179280
15360,$ 293100,1587,0.0571,29.75496,-95.37994,77019,1,,,$,293100
15361,$ 287476,1511,0.0571,29.75496,-95.37987,77019,1,,,$,287476
15362,$ 283266,1428,0.0571,29.75496,-95.37979,77019,1,,,$,283266
15363,$ 290792,1546,0.0571,29.75496,-95.37971,77019,1,,,$,290792
15364,$ 256117,1056,0.0571,29.75497,-95.37963,77019,1,,,$,256117
15365,$ 259600,1353,0.0571,29.75469,-95.37963,77019,1,,,$,259600
15366,$ 179280,1628,0.0571,29.75469,-95.37971,77019,1,,,$,179280
15367,$ 288777,1479,0.0571,29.75469,-95.37979,77019,1,,,$,288777
15368,$ 179280,1618,0.0571,29.75469,-95.37986,77019,1,,,$,179280
15369,$ 280000,1459,0.0571,29.75469,-95.37994,77019,1,,,$,280000
15370,$ 268000,1417,0.057,29.75469,-95.38002,77019,1,,,$,268000
15371,$ 261547,1287,0.057,29.75469,-95.3801,77019,1,,,$,261547
15372,$ 278471,1335,0.057,29.75469,-95.38018,77019,1,,,$,278471
15373,$ 192920,1359,0.057,29.75468,-95.38026,77019,1,,,$,192920
15374,$ 267554,1188,0.0569,29.75468,-95.38033,77019,1,,,$,267554
15375,$ 282524,1606,0.0549,29.7556,-95.38019,77019,1,,,$,282524
15376,$ 300359,1610,0.055,29.7556,-95.38011,77019,1,,,$,300359
15377,$ 162982,1613,0.0549,29.7556,-95.38003,77019,1,,,$,162982
15378,$ 294114,1610,0.055,29.7556,-95.37995,77019,1,,,$,294114
15379,$ 162982,1502,0.0549,29.7556,-95.37987,77019,1,,,$,162982
15380,$ 265000,1618,0.055,29.7556,-95.3798,77019,1,,,$,265000
15381,$ 179280,1470,0.0549,29.7556,-95.37972,77019,1,,,$,179280
15382,$ 170509,1233,0.055,29.7556,-95.37964,77019,1,,,$,170509
15383,$ 285692,1561,0.055,29.75564,-95.38093,77019,1,,,$,285692
15384,$ 197208,1435,0.055,29.75564,-95.38085,77019,1,,,$,197208
15385,$ 181129,1535,0.055,29.75564,-95.38077,77019,1,,,$,181129
15386,$ 162798,1535,0.055,29.7556,-95.38069,77019,1,,,$,162798
